path,x,y,class,new_path,type_defect,importance_defect,name_defect,x_min,y_min,x_max,y_max
2020.10.26/1_445.bmp,804.0,153.0,0.0,373.jpg,0.0,0.05,no_defect,,,,
2020.10.26/1_445.bmp,214.0,507.0,0.0,373.jpg,0.0,0.05,no_defect,,,,
2020.10.26/1_630.bmp,172.0,484.0,0.0,375.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_497.bmp,745.0,94.0,0.0,379.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_497.bmp,745.0,271.0,0.0,379.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_497.bmp,686.0,330.0,0.0,379.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_497.bmp,804.0,330.0,0.0,379.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_497.bmp,450.0,507.0,0.0,379.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_588.bmp,686.0,94.0,0.0,380.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_588.bmp,273.0,448.0,0.0,380.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_588.bmp,155.0,507.0,0.0,380.jpg,0.0,0.05,no_defect,,,,
2020.10.26/2_744.bmp,686.0,507.0,0.0,381.jpg,0.0,0.05,no_defect,,,,
2020.10.26/3_161.bmp,880.0,107.0,0.0,383.jpg,0.0,0.05,no_defect,,,,
2020.10.26/3_459.bmp,450.0,94.0,0.0,385.jpg,0.0,0.05,no_defect,,,,
2020.10.26/3_459.bmp,509.0,153.0,0.0,385.jpg,0.0,0.05,no_defect,,,,
2020.10.26/3_760.bmp,745.0,212.0,0.0,388.jpg,0.0,0.05,no_defect,,,,
2020.10.26/3_760.bmp,804.0,271.0,0.0,388.jpg,0.0,0.05,no_defect,,,,
2020.10.26/4_197.bmp,273.0,94.0,0.0,389.jpg,0.0,0.05,no_defect,,,,
2020.10.26/4_330.bmp,273.0,507.0,0.0,390.jpg,0.0,0.05,no_defect,,,,
2020.10.26/4_596.bmp,627.0,330.0,0.0,398.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_197.bmp,568.0,94.0,0.0,405.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_197.bmp,627.0,153.0,0.0,405.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_197.bmp,627.0,330.0,0.0,405.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_331.bmp,745.0,153.0,0.0,408.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_331.bmp,450.0,212.0,0.0,408.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_331.bmp,568.0,507.0,0.0,408.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_413.bmp,214.0,330.0,0.0,410.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_413.bmp,214.0,389.0,0.0,410.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_413.bmp,214.0,448.0,0.0,410.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_413.bmp,332.0,448.0,0.0,410.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_495.bmp,276.0,398.0,0.0,411.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_495.bmp,270.0,433.0,0.0,411.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_495.bmp,450.0,153.0,0.0,411.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_495.bmp,745.0,271.0,0.0,411.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_495.bmp,804.0,271.0,0.0,411.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_495.bmp,214.0,448.0,0.0,411.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_495.bmp,568.0,507.0,0.0,411.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_652.bmp,509.0,330.0,0.0,414.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_702.bmp,720.0,462.0,0.0,415.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_702.bmp,568.0,389.0,0.0,415.jpg,0.0,0.05,no_defect,,,,
2020.10.26/5_702.bmp,686.0,448.0,0.0,415.jpg,0.0,0.05,no_defect,,,,
2021.05.27/0_134.bmp,391.0,94.0,0.0,416.jpg,0.0,0.05,no_defect,,,,
2021.05.27/0_134.bmp,155.0,330.0,0.0,416.jpg,0.0,0.05,no_defect,,,,
2021.05.27/0_650.bmp,214.0,330.0,0.0,425.jpg,0.0,0.05,no_defect,,,,
2021.05.27/0_651.bmp,155.0,448.0,0.0,426.jpg,0.0,0.05,no_defect,,,,
2021.05.27/0_651.bmp,214.0,507.0,0.0,426.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_079.bmp,214.0,94.0,0.0,429.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_079.bmp,332.0,389.0,0.0,429.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_079.bmp,568.0,389.0,0.0,429.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_079.bmp,627.0,389.0,0.0,429.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_079.bmp,332.0,507.0,0.0,429.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_079.bmp,568.0,507.0,0.0,429.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_319.bmp,214.0,153.0,0.0,430.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_675.bmp,450.0,212.0,0.0,431.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_675.bmp,450.0,271.0,0.0,431.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_675.bmp,745.0,330.0,0.0,431.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_730.bmp,568.0,94.0,0.0,432.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_730.bmp,273.0,448.0,0.0,432.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_730.bmp,509.0,448.0,0.0,432.jpg,0.0,0.05,no_defect,,,,
2021.05.27/1_730.bmp,450.0,507.0,0.0,432.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_079.bmp,509.0,94.0,0.0,433.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_079.bmp,686.0,94.0,0.0,433.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_079.bmp,745.0,94.0,0.0,433.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_079.bmp,332.0,389.0,0.0,433.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_079.bmp,627.0,448.0,0.0,433.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_079.bmp,745.0,448.0,0.0,433.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_500.bmp,804.0,153.0,0.0,434.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_500.bmp,214.0,271.0,0.0,434.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_500.bmp,332.0,330.0,0.0,434.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_500.bmp,391.0,330.0,0.0,434.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_500.bmp,450.0,330.0,0.0,434.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_500.bmp,804.0,330.0,0.0,434.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_500.bmp,391.0,389.0,0.0,434.jpg,0.0,0.05,no_defect,,,,
2021.05.27/2_500.bmp,155.0,448.0,0.0,434.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_215.bmp,273.0,507.0,0.0,436.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_290.bmp,509.0,94.0,0.0,438.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_290.bmp,509.0,330.0,0.0,438.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_313.bmp,627.0,153.0,0.0,439.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_445.bmp,627.0,271.0,0.0,440.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_445.bmp,804.0,330.0,0.0,440.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_445.bmp,509.0,507.0,0.0,440.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_445.bmp,686.0,507.0,0.0,440.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_685.bmp,391.0,94.0,0.0,441.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_685.bmp,509.0,212.0,0.0,441.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_685.bmp,450.0,271.0,0.0,441.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_685.bmp,332.0,507.0,0.0,441.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_685.bmp,450.0,507.0,0.0,441.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_811.bmp,206.0,376.0,0.0,442.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_811.bmp,715.0,476.0,0.0,442.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_811.bmp,568.0,94.0,0.0,442.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_811.bmp,214.0,271.0,0.0,442.jpg,0.0,0.05,no_defect,,,,
2021.05.27/3_811.bmp,214.0,448.0,0.0,442.jpg,0.0,0.05,no_defect,,,,
2021.05.27/4_350.bmp,804.0,389.0,0.0,445.jpg,0.0,0.05,no_defect,,,,
2021.05.27/5_502.bmp,332.0,94.0,0.0,446.jpg,0.0,0.05,no_defect,,,,
2021.05.27/5_502.bmp,568.0,212.0,0.0,446.jpg,0.0,0.05,no_defect,,,,
2021.05.27/5_502.bmp,627.0,271.0,0.0,446.jpg,0.0,0.05,no_defect,,,,
2021.05.27/5_502.bmp,627.0,448.0,0.0,446.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0000.bmp,509.0,94.0,0.0,447.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0000.bmp,509.0,507.0,0.0,447.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0001.bmp,804.0,94.0,0.0,448.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0001.bmp,155.0,153.0,0.0,448.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0001.bmp,214.0,389.0,0.0,448.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0001.bmp,804.0,507.0,0.0,448.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0002.bmp,273.0,507.0,0.0,449.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0003.bmp,568.0,271.0,0.0,450.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0003.bmp,686.0,330.0,0.0,450.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0003.bmp,804.0,330.0,0.0,450.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0003.bmp,804.0,448.0,0.0,450.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0004.bmp,273.0,271.0,0.0,451.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0004.bmp,804.0,271.0,0.0,451.jpg,0.0,0.05,no_defect,,,,
2021.05.27/frame0004.bmp,332.0,448.0,0.0,451.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_711.bmp,745.0,507.0,0.0,453.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_712.bmp,804.0,153.0,0.0,454.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_712.bmp,155.0,389.0,0.0,454.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_731.bmp,155.0,389.0,0.0,457.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_731.bmp,804.0,448.0,0.0,457.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_732.bmp,804.0,153.0,0.0,458.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_732.bmp,804.0,389.0,0.0,458.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_736.bmp,804.0,153.0,0.0,459.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_748.bmp,686.0,271.0,0.0,460.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_748.bmp,804.0,330.0,0.0,460.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_758.bmp,627.0,212.0,0.0,462.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_759.bmp,745.0,271.0,0.0,463.jpg,0.0,0.05,no_defect,,,,
2021.05.28/2_759.bmp,627.0,330.0,0.0,463.jpg,0.0,0.05,no_defect,,,,
2021.08.30/0_080.bmp,332.0,94.0,0.0,465.jpg,0.0,0.05,no_defect,,,,
2021.08.30/0_080.bmp,155.0,271.0,0.0,465.jpg,0.0,0.05,no_defect,,,,
2021.08.30/0_081.bmp,155.0,271.0,0.0,466.jpg,0.0,0.05,no_defect,,,,
2021.08.30/0_083.bmp,214.0,94.0,0.0,467.jpg,0.0,0.05,no_defect,,,,
2021.08.30/0_083.bmp,273.0,389.0,0.0,467.jpg,0.0,0.05,no_defect,,,,
2021.08.30/1_079.bmp,568.0,94.0,0.0,468.jpg,0.0,0.05,no_defect,,,,
2021.08.30/1_083.bmp,745.0,330.0,0.0,470.jpg,0.0,0.05,no_defect,,,,
2021.08.30/1_083.bmp,627.0,389.0,0.0,470.jpg,0.0,0.05,no_defect,,,,
2021.08.30/1_083.bmp,686.0,389.0,0.0,470.jpg,0.0,0.05,no_defect,,,,
2021.08.30/1_083.bmp,450.0,448.0,0.0,470.jpg,0.0,0.05,no_defect,,,,
2021.08.30/1_083.bmp,627.0,448.0,0.0,470.jpg,0.0,0.05,no_defect,,,,
2021.08.30/1_083.bmp,745.0,507.0,0.0,470.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,194.0,78.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,384.0,188.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,369.0,95.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,273.0,94.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,509.0,94.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,804.0,94.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,214.0,212.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,273.0,330.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_089.bmp,509.0,448.0,0.0,471.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_094.bmp,366.0,138.0,0.0,472.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_094.bmp,378.0,197.0,0.0,472.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_094.bmp,804.0,428.0,0.0,472.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_094.bmp,627.0,153.0,0.0,472.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_094.bmp,332.0,212.0,0.0,472.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_094.bmp,745.0,389.0,0.0,472.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_729.bmp,745.0,153.0,0.0,473.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_729.bmp,155.0,271.0,0.0,473.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_729.bmp,509.0,448.0,0.0,473.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/2_729.bmp,745.0,448.0,0.0,473.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_075.bmp,304.0,370.0,0.0,474.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_075.bmp,214.0,94.0,0.0,474.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_075.bmp,214.0,330.0,0.0,474.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_075.bmp,214.0,507.0,0.0,474.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_587.bmp,828.0,362.0,0.0,475.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_587.bmp,332.0,94.0,0.0,475.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_587.bmp,450.0,212.0,0.0,475.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_587.bmp,214.0,271.0,0.0,475.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/3_587.bmp,745.0,448.0,0.0,475.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,429.0,137.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,430.0,191.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,371.0,248.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,378.0,307.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,369.0,361.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,367.0,471.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,214.0,94.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,273.0,271.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,745.0,271.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,332.0,330.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,686.0,389.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,214.0,448.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_486.bmp,155.0,507.0,0.0,477.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_522.bmp,494.0,191.0,0.0,478.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_522.bmp,835.0,373.0,0.0,478.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_522.bmp,391.0,94.0,0.0,478.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_522.bmp,804.0,389.0,0.0,478.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_522.bmp,214.0,448.0,0.0,478.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_522.bmp,686.0,448.0,0.0,478.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_522.bmp,273.0,507.0,0.0,478.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_895.bmp,791.0,423.0,0.0,479.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_895.bmp,273.0,212.0,0.0,479.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2/4_895.bmp,804.0,330.0,0.0,479.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2_591.bmp,391.0,212.0,0.0,480.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2_591.bmp,450.0,212.0,0.0,480.jpg,0.0,0.05,no_defect,,,,
2021.08.30/2_591.bmp,214.0,271.0,0.0,480.jpg,0.0,0.05,no_defect,,,,
2021.08.30/3/3_795.bmp,848.0,391.0,0.0,481.jpg,0.0,0.05,no_defect,,,,
2021.08.30/3/3_795.bmp,332.0,330.0,0.0,481.jpg,0.0,0.05,no_defect,,,,
2021.08.30/3/3_795.bmp,273.0,389.0,0.0,481.jpg,0.0,0.05,no_defect,,,,
2021.08.30/3/4_078.bmp,322.0,87.0,0.0,482.jpg,0.0,0.05,no_defect,,,,
2021.08.30/3/4_078.bmp,509.0,94.0,0.0,482.jpg,0.0,0.05,no_defect,,,,
2021.08.30/3/4_078.bmp,155.0,507.0,0.0,482.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/0_711.bmp,804.0,271.0,0.0,486.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/0_712.bmp,155.0,94.0,0.0,487.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/0_712.bmp,214.0,153.0,0.0,487.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/2_868.bmp,154.0,189.0,0.0,488.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/2_868.bmp,158.0,317.0,0.0,488.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/2_868.bmp,112.0,273.0,0.0,488.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/2_868.bmp,197.0,265.0,0.0,488.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/2_868.bmp,369.0,408.0,0.0,488.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/2_868.bmp,391.0,153.0,0.0,488.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/3_082.bmp,136.0,78.0,0.0,489.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/3_082.bmp,214.0,448.0,0.0,489.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_076.bmp,607.0,136.0,0.0,490.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_076.bmp,576.0,170.0,0.0,490.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_076.bmp,839.0,424.0,0.0,490.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_076.bmp,509.0,389.0,0.0,490.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_076.bmp,391.0,448.0,0.0,490.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_080.bmp,804.0,507.0,0.0,491.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_712.bmp,272.0,308.0,0.0,492.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_712.bmp,402.0,454.0,0.0,492.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_712.bmp,332.0,330.0,0.0,492.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_712.bmp,509.0,448.0,0.0,492.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4/4_712.bmp,332.0,507.0,0.0,492.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,399.0,415.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,523.0,413.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,681.0,426.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,347.0,425.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,639.0,382.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,391.0,212.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,155.0,389.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,450.0,389.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,450.0,507.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,627.0,507.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_137.bmp,745.0,507.0,0.0,493.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_155.bmp,299.0,369.0,0.0,494.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_155.bmp,400.0,365.0,0.0,494.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_155.bmp,393.0,273.0,0.0,494.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_155.bmp,334.0,456.0,0.0,494.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_155.bmp,397.0,450.0,0.0,494.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_155.bmp,155.0,271.0,0.0,494.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_155.bmp,450.0,330.0,0.0,494.jpg,0.0,0.05,no_defect,,,,
2021.08.30/4_155.bmp,155.0,389.0,0.0,494.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_075.bmp,686.0,448.0,0.0,495.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_075.bmp,745.0,448.0,0.0,495.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_077.bmp,745.0,153.0,0.0,496.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_080.bmp,686.0,448.0,0.0,497.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_294.bmp,273.0,94.0,0.0,499.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_294.bmp,450.0,271.0,0.0,499.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_294.bmp,745.0,507.0,0.0,499.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_470.bmp,332.0,271.0,0.0,500.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_470.bmp,214.0,330.0,0.0,500.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_470.bmp,273.0,330.0,0.0,500.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_470.bmp,332.0,330.0,0.0,500.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_470.bmp,509.0,507.0,0.0,500.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_499.bmp,273.0,271.0,0.0,501.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/0_499.bmp,273.0,389.0,0.0,501.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_156.bmp,427.0,259.0,0.0,502.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_156.bmp,372.0,276.0,0.0,502.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_156.bmp,548.0,246.0,0.0,502.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_156.bmp,133.0,82.0,0.0,502.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_156.bmp,713.0,75.0,0.0,502.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_156.bmp,391.0,271.0,0.0,502.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_468.bmp,686.0,212.0,0.0,503.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_468.bmp,332.0,389.0,0.0,503.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_468.bmp,450.0,448.0,0.0,503.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_469.bmp,509.0,389.0,0.0,504.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_469.bmp,627.0,448.0,0.0,504.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_470.bmp,450.0,507.0,0.0,505.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_470.bmp,686.0,507.0,0.0,505.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_470.bmp,745.0,507.0,0.0,505.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_471.bmp,745.0,153.0,0.0,506.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_471.bmp,509.0,212.0,0.0,506.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_471.bmp,686.0,212.0,0.0,506.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_471.bmp,686.0,448.0,0.0,506.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_499.bmp,509.0,212.0,0.0,507.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_499.bmp,804.0,271.0,0.0,507.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_499.bmp,686.0,448.0,0.0,507.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_499.bmp,745.0,507.0,0.0,507.jpg,0.0,0.05,no_defect,,,,
2021.08.30/5/1_500.bmp,745.0,389.0,0.0,508.jpg,0.0,0.05,no_defect,,,,
