,path,x,y,class,new_path,type_defect,importance_defect,name_defect
7228,2023.01.07/2_137.bmp,450.0,389.0,0.0,2354.jpg,0.0,0.05,no_defect
7229,2023.01.07/2_137.bmp,804.0,389.0,0.0,2354.jpg,0.0,0.05,no_defect
7230,2023.01.07/2_137.bmp,450.0,507.0,0.0,2354.jpg,0.0,0.05,no_defect
7231,2023.01.07/2_142.bmp,332.0,330.0,0.0,2355.jpg,0.0,0.05,no_defect
7232,2023.01.07/2_142.bmp,391.0,448.0,0.0,2355.jpg,0.0,0.05,no_defect
7233,2023.01.07/2_142.bmp,509.0,507.0,0.0,2355.jpg,0.0,0.05,no_defect
7234,2023.01.07/2_169.bmp,298.0,225.0,0.0,2357.jpg,0.0,0.05,no_defect
7235,2023.01.07/2_169.bmp,804.0,94.0,0.0,2357.jpg,0.0,0.05,no_defect
7236,2023.01.07/2_169.bmp,155.0,271.0,0.0,2357.jpg,0.0,0.05,no_defect
7237,2023.01.07/2_169.bmp,214.0,271.0,0.0,2357.jpg,0.0,0.05,no_defect
7238,2023.01.07/2_169.bmp,214.0,448.0,0.0,2357.jpg,0.0,0.05,no_defect
7239,2023.01.07/2_169.bmp,509.0,507.0,0.0,2357.jpg,0.0,0.05,no_defect
7240,2023.01.07/2_174.bmp,391.0,153.0,0.0,2359.jpg,0.0,0.05,no_defect
7241,2023.01.07/2_174.bmp,214.0,212.0,0.0,2359.jpg,0.0,0.05,no_defect
7242,2023.01.07/2_237.bmp,155.0,153.0,0.0,2360.jpg,0.0,0.05,no_defect
7243,2023.01.07/2_237.bmp,155.0,330.0,0.0,2360.jpg,0.0,0.05,no_defect
7244,2023.01.07/2_237.bmp,627.0,330.0,0.0,2360.jpg,0.0,0.05,no_defect
7245,2023.01.07/2_237.bmp,804.0,389.0,0.0,2360.jpg,0.0,0.05,no_defect
7246,2023.01.07/2_237.bmp,214.0,448.0,0.0,2360.jpg,0.0,0.05,no_defect
7247,2023.01.07/2_237.bmp,804.0,448.0,0.0,2360.jpg,0.0,0.05,no_defect
7248,2023.01.07/2_731.bmp,450.0,212.0,0.0,2363.jpg,0.0,0.05,no_defect
7249,2023.01.07/2_731.bmp,155.0,271.0,0.0,2363.jpg,0.0,0.05,no_defect
7250,2023.01.07/2_731.bmp,804.0,330.0,0.0,2363.jpg,0.0,0.05,no_defect
7251,2023.01.07/2_731.bmp,332.0,389.0,0.0,2363.jpg,0.0,0.05,no_defect
7252,2023.01.07/2_731.bmp,509.0,448.0,0.0,2363.jpg,0.0,0.05,no_defect
7253,2023.01.07/2_798.bmp,273.0,94.0,0.0,2364.jpg,0.0,0.05,no_defect
7254,2023.01.07/2_798.bmp,214.0,330.0,0.0,2364.jpg,0.0,0.05,no_defect
7255,2023.01.07/3_123.bmp,391.0,94.0,0.0,2367.jpg,0.0,0.05,no_defect
7256,2023.01.07/3_123.bmp,509.0,153.0,0.0,2367.jpg,0.0,0.05,no_defect
7257,2023.01.07/3_123.bmp,627.0,153.0,0.0,2367.jpg,0.0,0.05,no_defect
7258,2023.01.07/3_123.bmp,568.0,212.0,0.0,2367.jpg,0.0,0.05,no_defect
7259,2023.01.07/3_136.bmp,155.0,94.0,0.0,2370.jpg,0.0,0.05,no_defect
7260,2023.01.07/3_136.bmp,155.0,153.0,0.0,2370.jpg,0.0,0.05,no_defect
7261,2023.01.07/3_136.bmp,391.0,153.0,0.0,2370.jpg,0.0,0.05,no_defect
7262,2023.01.07/3_136.bmp,509.0,212.0,0.0,2370.jpg,0.0,0.05,no_defect
7263,2023.01.07/3_136.bmp,686.0,271.0,0.0,2370.jpg,0.0,0.05,no_defect
7264,2023.01.07/3_136.bmp,745.0,330.0,0.0,2370.jpg,0.0,0.05,no_defect
7265,2023.01.07/3_136.bmp,214.0,448.0,0.0,2370.jpg,0.0,0.05,no_defect
7266,2023.01.07/3_136.bmp,273.0,507.0,0.0,2370.jpg,0.0,0.05,no_defect
7267,2023.01.07/3_169.bmp,661.0,96.0,0.0,2374.jpg,0.0,0.05,no_defect
7268,2023.01.07/3_169.bmp,627.0,94.0,0.0,2374.jpg,0.0,0.05,no_defect
7269,2023.01.07/3_169.bmp,686.0,94.0,0.0,2374.jpg,0.0,0.05,no_defect
7270,2023.01.07/3_169.bmp,273.0,153.0,0.0,2374.jpg,0.0,0.05,no_defect
7271,2023.01.07/3_169.bmp,332.0,153.0,0.0,2374.jpg,0.0,0.05,no_defect
7272,2023.01.07/3_169.bmp,332.0,212.0,0.0,2374.jpg,0.0,0.05,no_defect
7273,2023.01.07/3_169.bmp,509.0,389.0,0.0,2374.jpg,0.0,0.05,no_defect
7274,2023.01.07/3_277.bmp,459.0,313.0,0.0,2376.jpg,0.0,0.05,no_defect
7275,2023.01.07/3_277.bmp,450.0,389.0,0.0,2376.jpg,0.0,0.05,no_defect
7276,2023.01.07/3_277.bmp,568.0,448.0,0.0,2376.jpg,0.0,0.05,no_defect
7277,2023.01.07/3_277.bmp,450.0,507.0,0.0,2376.jpg,0.0,0.05,no_defect
7278,2023.01.07/3_569.bmp,214.0,389.0,0.0,2381.jpg,0.0,0.05,no_defect
7279,2023.01.07/3_569.bmp,568.0,448.0,0.0,2381.jpg,0.0,0.05,no_defect
7280,2023.01.07/3_569.bmp,568.0,507.0,0.0,2381.jpg,0.0,0.05,no_defect
7281,2023.01.07/3_569.bmp,627.0,507.0,0.0,2381.jpg,0.0,0.05,no_defect
7282,2023.01.07/4_137.bmp,222.0,369.0,0.0,2390.jpg,0.0,0.05,no_defect
7283,2023.01.07/4_137.bmp,627.0,94.0,0.0,2390.jpg,0.0,0.05,no_defect
7284,2023.01.07/4_156.bmp,391.0,94.0,0.0,2391.jpg,0.0,0.05,no_defect
7285,2023.01.07/4_156.bmp,686.0,94.0,0.0,2391.jpg,0.0,0.05,no_defect
7286,2023.01.07/4_156.bmp,745.0,212.0,0.0,2391.jpg,0.0,0.05,no_defect
7287,2023.01.07/4_159.bmp,627.0,271.0,0.0,2393.jpg,0.0,0.05,no_defect
7288,2023.01.07/4_159.bmp,804.0,271.0,0.0,2393.jpg,0.0,0.05,no_defect
7289,2023.01.07/4_159.bmp,155.0,330.0,0.0,2393.jpg,0.0,0.05,no_defect
7290,2023.01.07/4_159.bmp,332.0,448.0,0.0,2393.jpg,0.0,0.05,no_defect
7291,2023.01.07/4_159.bmp,804.0,448.0,0.0,2393.jpg,0.0,0.05,no_defect
7292,2023.01.07/4_167.bmp,627.0,153.0,0.0,2395.jpg,0.0,0.05,no_defect
7293,2023.01.07/4_545.bmp,627.0,448.0,0.0,2400.jpg,0.0,0.05,no_defect
7294,2023.01.07/4_545.bmp,273.0,507.0,0.0,2400.jpg,0.0,0.05,no_defect
7295,2023.01.07/4_782.bmp,475.0,420.0,0.0,2402.jpg,0.0,0.05,no_defect
7296,2023.01.07/4_782.bmp,686.0,94.0,0.0,2402.jpg,0.0,0.05,no_defect
7297,2023.01.07/4_782.bmp,273.0,507.0,0.0,2402.jpg,0.0,0.05,no_defect
7298,2023.01.07/4_782.bmp,391.0,507.0,0.0,2402.jpg,0.0,0.05,no_defect
7299,2023.01.07/4_782.bmp,509.0,507.0,0.0,2402.jpg,0.0,0.05,no_defect
7300,2023.01.07/4_880.bmp,490.0,430.0,0.0,2405.jpg,0.0,0.05,no_defect
7301,2023.01.07/4_880.bmp,273.0,94.0,0.0,2405.jpg,0.0,0.05,no_defect
7302,2023.01.07/4_880.bmp,804.0,94.0,0.0,2405.jpg,0.0,0.05,no_defect
7303,2023.01.07/4_880.bmp,450.0,330.0,0.0,2405.jpg,0.0,0.05,no_defect
7304,2023.01.07/4_880.bmp,804.0,330.0,0.0,2405.jpg,0.0,0.05,no_defect
7305,2023.01.07/4_894.bmp,665.0,523.0,0.0,2407.jpg,0.0,0.05,no_defect
7306,2023.01.07/4_894.bmp,155.0,153.0,0.0,2407.jpg,0.0,0.05,no_defect
7307,2023.01.07/4_894.bmp,214.0,212.0,0.0,2407.jpg,0.0,0.05,no_defect
7308,2023.01.07/4_894.bmp,273.0,212.0,0.0,2407.jpg,0.0,0.05,no_defect
7309,2023.01.07/4_894.bmp,804.0,212.0,0.0,2407.jpg,0.0,0.05,no_defect
7310,2023.01.07/4_894.bmp,273.0,271.0,0.0,2407.jpg,0.0,0.05,no_defect
7311,2023.01.07/4_894.bmp,804.0,271.0,0.0,2407.jpg,0.0,0.05,no_defect
7312,2023.01.07/4_894.bmp,273.0,330.0,0.0,2407.jpg,0.0,0.05,no_defect
7313,2023.01.07/4_894.bmp,450.0,507.0,0.0,2407.jpg,0.0,0.05,no_defect
7314,2023.01.07/t26_dist_5_frame_1.bmp,804.0,212.0,0.0,2423.jpg,0.0,0.05,no_defect
7315,2023.01.07/t26_dist_5_frame_1.bmp,332.0,271.0,0.0,2423.jpg,0.0,0.05,no_defect
7316,2023.01.07/t26_dist_5_frame_1.bmp,686.0,271.0,0.0,2423.jpg,0.0,0.05,no_defect
7317,2023.01.07/t58_dist_1_frame_1.bmp,686.0,153.0,0.0,2427.jpg,0.0,0.05,no_defect
7318,2023.01.07/t58_dist_1_frame_1.bmp,627.0,271.0,0.0,2427.jpg,0.0,0.05,no_defect
7319,2023.01.07/t58_dist_1_frame_1.bmp,627.0,330.0,0.0,2427.jpg,0.0,0.05,no_defect
7320,2023.01.07/t59_dist_3_frame_1.bmp,436.0,276.0,0.0,2428.jpg,0.0,0.05,no_defect
7321,2023.01.07/t59_dist_3_frame_1.bmp,153.0,334.0,0.0,2428.jpg,0.0,0.05,no_defect
7322,2023.01.07/t6_dist_1_frame_1.bmp,214.0,94.0,0.0,2431.jpg,0.0,0.05,no_defect
7323,2023.01.07/t6_dist_1_frame_1.bmp,745.0,94.0,0.0,2431.jpg,0.0,0.05,no_defect
7324,2023.01.07/t6_dist_1_frame_1.bmp,804.0,94.0,0.0,2431.jpg,0.0,0.05,no_defect
7325,2023.01.07/t6_dist_1_frame_1.bmp,627.0,212.0,0.0,2431.jpg,0.0,0.05,no_defect
7326,2023.01.07/t6_dist_1_frame_1.bmp,686.0,212.0,0.0,2431.jpg,0.0,0.05,no_defect
7327,2023.01.07/t6_dist_1_frame_1.bmp,745.0,212.0,0.0,2431.jpg,0.0,0.05,no_defect
7328,2023.01.07/t6_dist_1_frame_1.bmp,155.0,271.0,0.0,2431.jpg,0.0,0.05,no_defect
7329,2023.01.07/t6_dist_1_frame_1.bmp,804.0,271.0,0.0,2431.jpg,0.0,0.05,no_defect
7330,2023.01.07/t93_dist_5_frame_1.bmp,214.0,330.0,0.0,2432.jpg,0.0,0.05,no_defect
7331,2023.01.07/t93_dist_5_frame_1.bmp,568.0,389.0,0.0,2432.jpg,0.0,0.05,no_defect
7332,2023.01.09/0/2_175.bmp,155.0,330.0,0.0,2434.jpg,0.0,0.05,no_defect
7333,2023.01.09/0/2_175.bmp,745.0,330.0,0.0,2434.jpg,0.0,0.05,no_defect
7334,2023.01.09/0/2_175.bmp,214.0,389.0,0.0,2434.jpg,0.0,0.05,no_defect
7335,2023.01.09/0/2_175.bmp,450.0,389.0,0.0,2434.jpg,0.0,0.05,no_defect
7336,2023.01.09/0/4_715.bmp,568.0,94.0,0.0,2435.jpg,0.0,0.05,no_defect
7337,2023.01.09/0/4_715.bmp,804.0,271.0,0.0,2435.jpg,0.0,0.05,no_defect
7338,2023.01.09/0/4_715.bmp,273.0,507.0,0.0,2435.jpg,0.0,0.05,no_defect
7339,2023.01.09/0_118.bmp,804.0,153.0,0.0,2436.jpg,0.0,0.05,no_defect
7340,2023.01.09/0_118.bmp,804.0,389.0,0.0,2436.jpg,0.0,0.05,no_defect
7341,2023.01.09/0_124.bmp,745.0,94.0,0.0,2437.jpg,0.0,0.05,no_defect
7342,2023.01.09/0_124.bmp,804.0,507.0,0.0,2437.jpg,0.0,0.05,no_defect
7343,2023.01.09/0_175.bmp,250.0,179.0,0.0,2438.jpg,0.0,0.05,no_defect
7344,2023.01.09/0_175.bmp,155.0,94.0,0.0,2438.jpg,0.0,0.05,no_defect
7345,2023.01.09/0_175.bmp,391.0,94.0,0.0,2438.jpg,0.0,0.05,no_defect
7346,2023.01.09/0_175.bmp,391.0,212.0,0.0,2438.jpg,0.0,0.05,no_defect
7347,2023.01.09/0_175.bmp,804.0,330.0,0.0,2438.jpg,0.0,0.05,no_defect
7348,2023.01.09/0_175.bmp,155.0,389.0,0.0,2438.jpg,0.0,0.05,no_defect
7349,2023.01.09/0_175.bmp,391.0,389.0,0.0,2438.jpg,0.0,0.05,no_defect
7350,2023.01.09/0_175.bmp,214.0,448.0,0.0,2438.jpg,0.0,0.05,no_defect
7351,2023.01.09/0_175.bmp,686.0,448.0,0.0,2438.jpg,0.0,0.05,no_defect
7352,2023.01.09/0_175.bmp,627.0,507.0,0.0,2438.jpg,0.0,0.05,no_defect
7353,2023.01.09/0_364.bmp,212.0,307.0,0.0,2439.jpg,0.0,0.05,no_defect
7354,2023.01.09/0_364.bmp,627.0,330.0,0.0,2439.jpg,0.0,0.05,no_defect
7355,2023.01.09/0_364.bmp,568.0,448.0,0.0,2439.jpg,0.0,0.05,no_defect
7356,2023.01.09/0_364.bmp,509.0,507.0,0.0,2439.jpg,0.0,0.05,no_defect
7357,2023.01.09/1_103.bmp,450.0,153.0,0.0,2440.jpg,0.0,0.05,no_defect
7358,2023.01.09/1_117.bmp,686.0,94.0,0.0,2441.jpg,0.0,0.05,no_defect
7359,2023.01.09/1_117.bmp,804.0,94.0,0.0,2441.jpg,0.0,0.05,no_defect
7360,2023.01.09/1_117.bmp,745.0,212.0,0.0,2441.jpg,0.0,0.05,no_defect
7361,2023.01.09/1_117.bmp,332.0,448.0,0.0,2441.jpg,0.0,0.05,no_defect
7362,2023.01.09/1_117.bmp,155.0,507.0,0.0,2441.jpg,0.0,0.05,no_defect
7363,2023.01.09/1_130.bmp,155.0,153.0,0.0,2443.jpg,0.0,0.05,no_defect
7364,2023.01.09/1_130.bmp,509.0,389.0,0.0,2443.jpg,0.0,0.05,no_defect
7365,2023.01.09/1_147.bmp,509.0,507.0,0.0,2444.jpg,0.0,0.05,no_defect
7366,2023.01.09/1_171.bmp,273.0,448.0,0.0,2446.jpg,0.0,0.05,no_defect
7367,2023.01.09/1_172.bmp,568.0,94.0,0.0,2447.jpg,0.0,0.05,no_defect
7368,2023.01.09/1_172.bmp,745.0,330.0,0.0,2447.jpg,0.0,0.05,no_defect
7369,2023.01.09/1_172.bmp,804.0,330.0,0.0,2447.jpg,0.0,0.05,no_defect
7370,2023.01.09/1_172.bmp,273.0,448.0,0.0,2447.jpg,0.0,0.05,no_defect
7371,2023.01.09/1_172.bmp,804.0,507.0,0.0,2447.jpg,0.0,0.05,no_defect
7372,2023.01.09/1_529.bmp,627.0,94.0,0.0,2451.jpg,0.0,0.05,no_defect
7373,2023.01.09/1_529.bmp,627.0,271.0,0.0,2451.jpg,0.0,0.05,no_defect
7374,2023.01.09/1_535.bmp,568.0,271.0,0.0,2452.jpg,0.0,0.05,no_defect
7375,2023.01.09/1_535.bmp,568.0,330.0,0.0,2452.jpg,0.0,0.05,no_defect
7376,2023.01.09/1_535.bmp,686.0,330.0,0.0,2452.jpg,0.0,0.05,no_defect
7377,2023.01.09/1_535.bmp,568.0,389.0,0.0,2452.jpg,0.0,0.05,no_defect
7378,2023.01.09/1_535.bmp,686.0,507.0,0.0,2452.jpg,0.0,0.05,no_defect
7379,2023.01.09/1_781.bmp,391.0,94.0,0.0,2455.jpg,0.0,0.05,no_defect
7380,2023.01.09/1_781.bmp,568.0,94.0,0.0,2455.jpg,0.0,0.05,no_defect
7381,2023.01.09/1_781.bmp,155.0,153.0,0.0,2455.jpg,0.0,0.05,no_defect
7382,2023.01.09/1_781.bmp,509.0,271.0,0.0,2455.jpg,0.0,0.05,no_defect
7383,2023.01.09/1_781.bmp,686.0,271.0,0.0,2455.jpg,0.0,0.05,no_defect
7384,2023.01.09/1_781.bmp,450.0,507.0,0.0,2455.jpg,0.0,0.05,no_defect
7385,2023.01.09/1_837.bmp,450.0,389.0,0.0,2456.jpg,0.0,0.05,no_defect
7386,2023.01.09/1_837.bmp,214.0,507.0,0.0,2456.jpg,0.0,0.05,no_defect
7387,2023.01.09/1_895.bmp,273.0,330.0,0.0,2457.jpg,0.0,0.05,no_defect
7388,2023.01.09/1_895.bmp,450.0,507.0,0.0,2457.jpg,0.0,0.05,no_defect
7389,2023.01.09/1_895.bmp,804.0,507.0,0.0,2457.jpg,0.0,0.05,no_defect
7390,2023.01.09/2_103.bmp,214.0,94.0,0.0,2458.jpg,0.0,0.05,no_defect
7391,2023.01.09/2_103.bmp,568.0,389.0,0.0,2458.jpg,0.0,0.05,no_defect
7392,2023.01.09/2_149.bmp,273.0,271.0,0.0,2459.jpg,0.0,0.05,no_defect
7393,2023.01.09/2_149.bmp,155.0,448.0,0.0,2459.jpg,0.0,0.05,no_defect
7394,2023.01.09/2_158.bmp,155.0,153.0,0.0,2460.jpg,0.0,0.05,no_defect
7395,2023.01.09/2_158.bmp,273.0,212.0,0.0,2460.jpg,0.0,0.05,no_defect
7396,2023.01.09/2_158.bmp,273.0,271.0,0.0,2460.jpg,0.0,0.05,no_defect
7397,2023.01.09/2_175.bmp,391.0,153.0,0.0,2461.jpg,0.0,0.05,no_defect
7398,2023.01.09/2_175.bmp,509.0,212.0,0.0,2461.jpg,0.0,0.05,no_defect
7399,2023.01.09/2_175.bmp,214.0,271.0,0.0,2461.jpg,0.0,0.05,no_defect
7400,2023.01.09/2_175.bmp,509.0,330.0,0.0,2461.jpg,0.0,0.05,no_defect
7401,2023.01.09/2_175.bmp,214.0,389.0,0.0,2461.jpg,0.0,0.05,no_defect
7402,2023.01.09/2_181.bmp,818.0,392.0,0.0,2462.jpg,0.0,0.05,no_defect
7403,2023.01.09/2_201.bmp,751.0,103.0,0.0,2463.jpg,0.0,0.05,no_defect
7404,2023.01.09/2_201.bmp,801.0,150.0,0.0,2463.jpg,0.0,0.05,no_defect
7405,2023.01.09/2_201.bmp,862.0,160.0,0.0,2463.jpg,0.0,0.05,no_defect
7406,2023.01.09/2_201.bmp,850.0,241.0,0.0,2463.jpg,0.0,0.05,no_defect
7407,2023.01.09/2_201.bmp,638.0,263.0,0.0,2463.jpg,0.0,0.05,no_defect
7408,2023.01.09/2_201.bmp,658.0,166.0,0.0,2463.jpg,0.0,0.05,no_defect
7409,2023.01.09/2_201.bmp,728.0,251.0,0.0,2463.jpg,0.0,0.05,no_defect
7410,2023.01.09/2_201.bmp,155.0,94.0,0.0,2463.jpg,0.0,0.05,no_defect
7411,2023.01.09/2_201.bmp,332.0,94.0,0.0,2463.jpg,0.0,0.05,no_defect
7412,2023.01.09/2_201.bmp,509.0,330.0,0.0,2463.jpg,0.0,0.05,no_defect
7413,2023.01.09/2_201.bmp,568.0,389.0,0.0,2463.jpg,0.0,0.05,no_defect
7414,2023.01.09/2_251.bmp,445.0,310.0,0.0,2464.jpg,0.0,0.05,no_defect
7415,2023.01.09/2_251.bmp,227.0,296.0,0.0,2464.jpg,0.0,0.05,no_defect
7416,2023.01.09/2_251.bmp,286.0,516.0,0.0,2464.jpg,0.0,0.05,no_defect
7417,2023.01.09/2_251.bmp,804.0,212.0,0.0,2464.jpg,0.0,0.05,no_defect
7418,2023.01.09/2_251.bmp,332.0,389.0,0.0,2464.jpg,0.0,0.05,no_defect
7419,2023.01.09/2_251.bmp,509.0,507.0,0.0,2464.jpg,0.0,0.05,no_defect
7420,2023.01.09/2_251.bmp,686.0,507.0,0.0,2464.jpg,0.0,0.05,no_defect
7421,2023.01.09/2_549.bmp,652.0,126.0,0.0,2465.jpg,0.0,0.05,no_defect
7422,2023.01.09/2_549.bmp,509.0,212.0,0.0,2465.jpg,0.0,0.05,no_defect
7423,2023.01.09/2_549.bmp,332.0,271.0,0.0,2465.jpg,0.0,0.05,no_defect
7424,2023.01.09/2_549.bmp,450.0,271.0,0.0,2465.jpg,0.0,0.05,no_defect
7425,2023.01.09/2_584.bmp,391.0,271.0,0.0,2466.jpg,0.0,0.05,no_defect
7426,2023.01.09/2_653.bmp,214.0,212.0,0.0,2467.jpg,0.0,0.05,no_defect
7427,2023.01.09/2_653.bmp,391.0,507.0,0.0,2467.jpg,0.0,0.05,no_defect
7428,2023.01.09/3_144.bmp,400.0,54.0,0.0,2469.jpg,0.0,0.05,no_defect
7429,2023.01.09/3_144.bmp,214.0,94.0,0.0,2469.jpg,0.0,0.05,no_defect
7430,2023.01.09/3_144.bmp,332.0,271.0,0.0,2469.jpg,0.0,0.05,no_defect
7431,2023.01.09/3_144.bmp,568.0,271.0,0.0,2469.jpg,0.0,0.05,no_defect
7432,2023.01.09/3_144.bmp,686.0,389.0,0.0,2469.jpg,0.0,0.05,no_defect
7433,2023.01.09/3_147.bmp,205.0,242.0,0.0,2470.jpg,0.0,0.05,no_defect
7434,2023.01.09/3_147.bmp,450.0,94.0,0.0,2470.jpg,0.0,0.05,no_defect
7435,2023.01.09/3_147.bmp,627.0,94.0,0.0,2470.jpg,0.0,0.05,no_defect
7436,2023.01.09/3_147.bmp,214.0,271.0,0.0,2470.jpg,0.0,0.05,no_defect
7437,2023.01.09/3_147.bmp,745.0,330.0,0.0,2470.jpg,0.0,0.05,no_defect
7438,2023.01.09/3_147.bmp,686.0,389.0,0.0,2470.jpg,0.0,0.05,no_defect
7439,2023.01.09/3_157.bmp,155.0,389.0,0.0,2471.jpg,0.0,0.05,no_defect
7440,2023.01.09/3_157.bmp,627.0,448.0,0.0,2471.jpg,0.0,0.05,no_defect
7441,2023.01.09/3_159.bmp,391.0,94.0,0.0,2472.jpg,0.0,0.05,no_defect
7442,2023.01.09/3_159.bmp,332.0,153.0,0.0,2472.jpg,0.0,0.05,no_defect
7443,2023.01.09/3_159.bmp,509.0,271.0,0.0,2472.jpg,0.0,0.05,no_defect
7444,2023.01.09/3_159.bmp,450.0,330.0,0.0,2472.jpg,0.0,0.05,no_defect
7445,2023.01.09/3_159.bmp,391.0,389.0,0.0,2472.jpg,0.0,0.05,no_defect
7446,2023.01.09/3_159.bmp,273.0,448.0,0.0,2472.jpg,0.0,0.05,no_defect
7447,2023.01.09/3_413.bmp,710.0,143.0,0.0,2474.jpg,0.0,0.05,no_defect
7448,2023.01.09/3_413.bmp,450.0,94.0,0.0,2474.jpg,0.0,0.05,no_defect
7449,2023.01.09/3_413.bmp,450.0,271.0,0.0,2474.jpg,0.0,0.05,no_defect
7450,2023.01.09/3_413.bmp,509.0,389.0,0.0,2474.jpg,0.0,0.05,no_defect
7451,2023.01.09/3_522.bmp,279.0,513.0,0.0,2475.jpg,0.0,0.05,no_defect
7452,2023.01.09/3_522.bmp,745.0,94.0,0.0,2475.jpg,0.0,0.05,no_defect
7453,2023.01.09/3_522.bmp,627.0,153.0,0.0,2475.jpg,0.0,0.05,no_defect
7454,2023.01.09/3_522.bmp,627.0,271.0,0.0,2475.jpg,0.0,0.05,no_defect
7455,2023.01.09/3_522.bmp,627.0,330.0,0.0,2475.jpg,0.0,0.05,no_defect
7456,2023.01.09/3_522.bmp,686.0,330.0,0.0,2475.jpg,0.0,0.05,no_defect
7457,2023.01.09/3_522.bmp,627.0,389.0,0.0,2475.jpg,0.0,0.05,no_defect
7458,2023.01.09/3_785.bmp,372.0,446.0,0.0,2477.jpg,0.0,0.05,no_defect
7459,2023.01.09/3_785.bmp,391.0,153.0,0.0,2477.jpg,0.0,0.05,no_defect
7460,2023.01.09/3_785.bmp,804.0,153.0,0.0,2477.jpg,0.0,0.05,no_defect
7461,2023.01.09/3_785.bmp,804.0,389.0,0.0,2477.jpg,0.0,0.05,no_defect
7462,2023.01.09/3_785.bmp,273.0,448.0,0.0,2477.jpg,0.0,0.05,no_defect
7463,2023.01.09/3_785.bmp,155.0,507.0,0.0,2477.jpg,0.0,0.05,no_defect
7464,2023.01.09/4_130.bmp,214.0,212.0,0.0,2480.jpg,0.0,0.05,no_defect
7465,2023.01.09/4_130.bmp,804.0,448.0,0.0,2480.jpg,0.0,0.05,no_defect
7466,2023.01.09/4_143.bmp,214.0,271.0,0.0,2482.jpg,0.0,0.05,no_defect
7467,2023.01.09/4_143.bmp,214.0,507.0,0.0,2482.jpg,0.0,0.05,no_defect
7468,2023.01.09/4_144.bmp,155.0,153.0,0.0,2483.jpg,0.0,0.05,no_defect
7469,2023.01.09/4_146.bmp,155.0,448.0,0.0,2484.jpg,0.0,0.05,no_defect
7470,2023.01.09/4_164.bmp,509.0,94.0,0.0,2485.jpg,0.0,0.05,no_defect
7471,2023.01.09/4_164.bmp,686.0,212.0,0.0,2485.jpg,0.0,0.05,no_defect
7472,2023.01.09/4_164.bmp,804.0,212.0,0.0,2485.jpg,0.0,0.05,no_defect
7473,2023.01.09/4_164.bmp,627.0,330.0,0.0,2485.jpg,0.0,0.05,no_defect
7474,2023.01.09/4_164.bmp,509.0,448.0,0.0,2485.jpg,0.0,0.05,no_defect
7475,2023.01.09/4_164.bmp,627.0,448.0,0.0,2485.jpg,0.0,0.05,no_defect
7476,2023.01.09/4_168.bmp,450.0,271.0,0.0,2486.jpg,0.0,0.05,no_defect
7477,2023.01.09/4_201.bmp,214.0,448.0,0.0,2487.jpg,0.0,0.05,no_defect
7478,2023.01.09/4_201.bmp,391.0,448.0,0.0,2487.jpg,0.0,0.05,no_defect
7479,2023.01.09/4_201.bmp,509.0,507.0,0.0,2487.jpg,0.0,0.05,no_defect
7480,2023.01.09/4_201.bmp,627.0,507.0,0.0,2487.jpg,0.0,0.05,no_defect
7481,2023.01.09/4_201.bmp,804.0,507.0,0.0,2487.jpg,0.0,0.05,no_defect
7482,2023.01.09/4_369.bmp,273.0,330.0,0.0,2488.jpg,0.0,0.05,no_defect
7483,2023.01.09/4_369.bmp,804.0,330.0,0.0,2488.jpg,0.0,0.05,no_defect
7484,2023.01.09/4_369.bmp,391.0,507.0,0.0,2488.jpg,0.0,0.05,no_defect
7485,2023.01.09/4_529.bmp,658.0,279.0,0.0,2490.jpg,0.0,0.05,no_defect
7486,2023.01.09/4_529.bmp,273.0,153.0,0.0,2490.jpg,0.0,0.05,no_defect
7487,2023.01.09/4_529.bmp,686.0,212.0,0.0,2490.jpg,0.0,0.05,no_defect
7488,2023.01.09/4_529.bmp,568.0,271.0,0.0,2490.jpg,0.0,0.05,no_defect
7489,2023.01.09/4_529.bmp,273.0,448.0,0.0,2490.jpg,0.0,0.05,no_defect
7490,2023.01.09/4_529.bmp,391.0,507.0,0.0,2490.jpg,0.0,0.05,no_defect
7491,2023.01.09/4_529.bmp,745.0,507.0,0.0,2490.jpg,0.0,0.05,no_defect
7492,2023.01.09/4_557.bmp,804.0,94.0,0.0,2491.jpg,0.0,0.05,no_defect
7493,2023.01.09/4_557.bmp,804.0,271.0,0.0,2491.jpg,0.0,0.05,no_defect
7494,2023.01.09/4_557.bmp,686.0,448.0,0.0,2491.jpg,0.0,0.05,no_defect
7495,2023.01.09/4_775.bmp,776.0,452.0,0.0,2492.jpg,0.0,0.05,no_defect
7496,2023.01.09/4_775.bmp,745.0,94.0,0.0,2492.jpg,0.0,0.05,no_defect
7497,2023.01.09/4_775.bmp,273.0,271.0,0.0,2492.jpg,0.0,0.05,no_defect
7498,2023.01.09/4_775.bmp,391.0,330.0,0.0,2492.jpg,0.0,0.05,no_defect
7499,2023.01.09/4_775.bmp,155.0,448.0,0.0,2492.jpg,0.0,0.05,no_defect
7500,2023.01.09/4_775.bmp,568.0,507.0,0.0,2492.jpg,0.0,0.05,no_defect
7501,2023.01.09/4_800.bmp,509.0,448.0,0.0,2493.jpg,0.0,0.05,no_defect
7502,2023.01.09/4_810.bmp,509.0,212.0,0.0,2494.jpg,0.0,0.05,no_defect
